t_rel,state_stamp,x,y,z,vx,vy,vz
8.711975,1783997365.874312,3.000000,-0.000000,1.096147,0.000000,-0.000000,-0.027435
8.722043,1783997365.894946,3.000000,-0.000000,1.095874,0.000000,-0.000000,-0.021753
8.732276,1783997365.894946,3.000000,-0.000000,1.095874,0.000000,-0.000000,-0.021753
8.743662,1783997365.894946,3.000000,-0.000000,1.095874,0.000000,-0.000000,-0.021753
8.753728,1783997365.920372,3.000000,-0.000000,1.095094,0.000000,-0.000000,-0.025319
8.763847,1783997365.937347,3.000000,-0.000000,1.094844,0.000000,-0.000000,-0.021093
8.773723,1783997365.937347,3.000000,-0.000000,1.094844,0.000000,-0.000000,-0.021093
8.784868,1783997365.958268,3.000000,-0.000000,1.094284,0.000000,-0.000000,-0.023364
8.793717,1783997365.958268,3.000000,-0.000000,1.094284,0.000000,-0.000000,-0.023364
8.803715,1783997365.958268,3.000000,-0.000000,1.094284,0.000000,-0.000000,-0.023364
8.816368,1783997365.979142,3.000000,-0.000000,1.093770,0.000000,-0.000000,-0.023866
8.826502,1783997365.979142,3.000000,-0.000000,1.093770,0.000000,-0.000000,-0.023866
8.836418,1783997366.001271,3.000000,-0.000000,1.093290,0.000000,-0.000000,-0.022984
8.847753,1783997366.021219,3.000000,-0.000000,1.092806,0.000000,-0.000000,-0.023510
8.860043,1783997366.021219,3.000000,-0.000000,1.092806,0.000000,-0.000000,-0.023510
8.870099,1783997366.041564,3.000000,-0.000000,1.092320,0.000000,-0.000000,-0.023654
8.880677,1783997366.041564,3.000000,-0.000000,1.092320,0.000000,-0.000000,-0.023654
8.890826,1783997366.061227,3.000000,-0.000000,1.091834,0.000000,-0.000000,-0.024085
8.900737,1783997366.061227,3.000000,-0.000000,1.091834,0.000000,-0.000000,-0.024085
8.911436,1783997366.081223,3.000000,-0.000000,1.091348,0.000000,-0.000000,-0.024170
8.921930,1783997366.081223,3.000000,-0.000000,1.091348,0.000000,-0.000000,-0.024170
8.931957,1783997366.101628,3.000000,-0.000000,1.090875,0.000000,-0.000000,-0.023780
8.941985,1783997366.101628,3.000000,-0.000000,1.090875,0.000000,-0.000000,-0.023780
8.953795,1783997366.121214,3.000000,-0.000000,1.090397,0.000000,-0.000000,-0.024021
8.965732,1783997366.121214,3.000000,-0.000000,1.090397,0.000000,-0.000000,-0.024021
8.975784,1783997366.141820,3.000000,-0.000000,1.089943,0.000000,-0.000000,-0.023220
8.985958,1783997366.141820,3.000000,-0.000000,1.089943,0.000000,-0.000000,-0.023220
8.997285,1783997366.162563,3.000000,-0.000000,1.089488,0.000000,-0.000000,-0.022720
9.007346,1783997366.162563,3.000000,-0.000000,1.089488,0.000000,-0.000000,-0.022720
9.017419,1783997366.183361,3.000000,-0.000000,1.089021,0.000000,-0.000000,-0.022608
9.029310,1783997366.183361,3.000000,-0.000000,1.089021,0.000000,-0.000000,-0.022608
9.039463,1783997366.203243,3.000000,-0.000000,1.088514,0.000000,-0.000000,-0.023765
9.049520,1783997366.203243,3.000000,-0.000000,1.088514,0.000000,-0.000000,-0.023765
9.060127,1783997366.224947,3.000000,-0.000000,1.088037,0.000000,-0.000000,-0.023047
9.070791,1783997366.243201,3.000000,-0.000000,1.087569,0.000000,-0.000000,-0.024094
9.081630,1783997366.243201,3.000000,-0.000000,1.087569,0.000000,-0.000000,-0.024094
9.091924,1783997366.263213,3.000000,-0.000000,1.087129,0.000000,-0.000000,-0.023244
9.103744,1783997366.263213,3.000000,-0.000000,1.087129,0.000000,-0.000000,-0.023244
9.114136,1783997366.284751,3.000000,-0.000000,1.086715,0.000000,-0.000000,-0.021627
9.125066,1783997366.284751,3.000000,-0.000000,1.086715,0.000000,-0.000000,-0.021627
9.135228,1783997366.305062,3.000000,-0.000000,1.086316,0.000000,-0.000000,-0.020850
9.145110,1783997366.305062,3.000000,-0.000000,1.086316,0.000000,-0.000000,-0.020850
9.157899,1783997366.325106,3.000000,-0.000000,1.085923,0.000000,-0.000000,-0.020344
9.170024,1783997366.325106,3.000000,-0.000000,1.085923,0.000000,-0.000000,-0.020344
9.181679,1783997366.345959,3.000000,-0.000000,1.085498,0.000000,-0.000000,-0.020349
9.194003,1783997366.367320,3.000000,-0.000000,1.085063,0.000000,-0.000000,-0.020369
9.204056,1783997366.367320,3.000000,-0.000000,1.085063,0.000000,-0.000000,-0.020369
9.214259,1783997366.367320,3.000000,-0.000000,1.085063,0.000000,-0.000000,-0.020369
9.224056,1783997366.394058,3.000000,-0.000000,1.084643,0.000000,-0.000000,-0.018504
